,SITE_ID,Week,Year,DATEOFF,Ca,Cl,HNO3,HNO3 PPB,K,Mg,Na,NH4,NO3,SO2,SO2 PPB,SO4,TNO3,DATEON,pollution_index,pollution_level
1061,LAV410,38,2023,9/26/2023 8:00:00 AM,0.073,0.014,0.213,0.083,0.041,0.03,0.197,0.117,0.341,,-,0.357,0.551,9/19/2023,0.07438447275850742,0
1062,LAV410,39,2023,10/03/2023 8:00:00 AM,0.02,0.014,0.087,0.034,0.023,0.009,0.05,0.104,0.088,,-,0.273,0.174,9/26/2023,0.03658529159705946,0
1063,LAV410,40,2023,10/10/2023 8:00:00 AM,0.043,0.014,0.181,0.07,0.017,0.008,0.011,0.07,0.056,,-,0.15,0.234,10/03/2023,0.030108082033451274,0
1064,LAV410,41,2023,10/17/2023 8:00:00 AM,0.05,0.014,0.132,0.051,0.024,0.014,0.066,0.095,0.173,,-,0.243,0.304,10/10/2023,0.04273463796270189,0
1065,LAV410,42,2023,10/24/2023 8:00:00 AM,0.046,0.014,0.208,0.081,0.025,0.009,0.04,0.138,0.097,,-,0.369,0.302,10/17/2023,0.06101063045297774,0
1066,LAV410,43,2023,10/31/2023 8:00:00 AM,0.015,0.015,0.132,0.051,0.012,0.004,0.027,0.096,0.062,,-,0.228,0.191,10/24/2023,0.03448863752644866,0
1067,LAV410,44,2023,11/07/2023 8:00:00 AM,0.058,0.06,0.07,0.027,0.067,0.008,0.015,0.341,0.464,,-,0.361,0.533,10/31/2023,0.06710371820066081,0
1068,LAV410,45,2023,11/14/2023 8:00:00 AM,0.059,0.06,0.069,0.027,0.068,0.008,0.015,0.344,0.47,,-,0.363,0.538,11/07/2023,0.06758446546424685,0
1069,LAV410,46,2023,11/21/2023 8:00:00 AM,0.026,0.031,0.127,0.049,0.012,0.007,0.032,0.068,0.049,,-,0.185,0.174,11/14/2023,0.02816323775409611,0
1070,LAV410,47,2023,11/28/2023 8:00:00 AM,0.015,0.015,0.059,0.023,0.009,0.002,0.006,0.078,0.027,,-,0.193,0.085,11/21/2023,0.020712585215654077,0
1071,LAV410,48,2023,12/05/2023 8:00:00 AM,0.018,0.015,0.101,0.039,0.011,0.005,0.027,0.044,0.065,,-,0.134,0.164,11/28/2023,0.020400579086248195,0
1072,LAV410,49,2023,12/12/2023 8:00:00 AM,0.009,0.015,0.046,0.018,0.006,0.002,0.016,0.032,0.037,,-,0.087,0.082,12/05/2023,0.007506425209508623,0
1073,LAV410,50,2023,12/19/2023 8:00:00 AM,0.008,0.014,0.03,0.012,0.007,0.002,0.009,0.035,0.026,,-,0.062,0.056,12/12/2023,0.0022600267069442545,0
1074,LAV410,51,2023,12/26/2023 8:00:00 AM,0.016,0.015,0.034,0.013,0.017,0.004,0.007,0.038,0.03,,-,0.106,0.063,12/19/2023,0.008072307608142433,0
1075,LAV410,52,2023,1/02/2024 8:00:00 AM,0.013,0.015,0.052,0.02,0.006,0.003,0.01,0.029,0.028,,-,0.081,0.08,12/26/2023,0.006903511507963572,0
1076,LPO010,27,2023,7/11/2023 8:00:00 AM,0.152,0.07,0.999,0.388,0.065,0.046,0.278,0.263,0.715,0.312,0.119,0.793,1.698,7/04/2023,0.19110235494855626,0
1077,LPO010,28,2023,7/18/2023 8:00:00 AM,0.19,0.021,1.366,0.53,0.078,0.042,0.222,0.392,0.568,0.392,0.15,1.216,1.912,7/11/2023,0.2567475356542349,0
1078,LPO010,29,2023,7/25/2023 8:00:00 AM,0.348,0.025,1.351,0.524,0.051,0.048,0.232,0.42,0.585,0.276,0.105,1.295,1.914,7/18/2023,0.25438469538550174,0
1079,LPO010,30,2023,8/01/2023 8:00:00 AM,0.586,0.048,1.398,0.542,0.086,0.084,0.327,0.353,1.079,0.356,0.136,1.365,2.454,7/25/2023,0.2920016090523037,0
1080,LPO010,31,2023,8/08/2023 8:00:00 AM,0.209,0.009,0.918,0.356,0.088,0.053,0.308,0.103,0.59,0.21,0.08,0.956,1.493,8/01/2023,0.1858061572194013,0
1081,LPO010,32,2023,8/15/2023 8:00:00 AM,0.208,0.009,0.916,0.355,0.088,0.053,0.308,0.103,0.589,0.21,0.08,0.955,1.491,8/08/2023,0.18551767141385173,0
1082,LPO010,33,2023,8/22/2023 8:00:00 AM,0.152,0.016,1.008,0.391,0.049,0.034,0.17,0.117,0.353,0.179,0.068,0.781,1.345,8/15/2023,0.16470204227927188,0
1083,LPO010,34,2023,8/29/2023 8:00:00 AM,0.082,0.014,1.027,0.398,0.022,0.023,0.137,0.204,0.373,0.151,0.058,0.591,1.384,8/22/2023,0.14820964871890246,0
1084,LPO010,35,2023,9/05/2023 8:00:00 AM,0.169,0.025,1.521,0.59,0.044,0.063,0.424,0.089,0.668,0.281,0.107,1.073,2.165,8/29/2023,0.25219554962710267,0
1085,LPO010,36,2023,9/12/2023 8:00:00 AM,0.203,0.019,1.178,0.457,0.035,0.039,0.219,0.364,0.687,0.295,0.113,1.153,1.847,9/05/2023,0.23426511797435823,0
1086,LPO010,37,2023,9/19/2023 8:00:00 AM,0.211,0.015,1.252,0.486,0.043,0.058,0.338,0.218,0.946,0.413,0.158,0.88,2.179,9/12/2023,0.23643480035595132,0
1087,LPO010,38,2023,9/26/2023 8:00:00 AM,0.093,0.015,1.112,0.431,0.032,0.04,0.272,0.196,0.548,0.173,0.066,0.766,1.642,9/19/2023,0.17961768084914334,0
1088,LPO010,39,2023,10/03/2023 8:00:00 AM,0.137,0.042,0.634,0.246,0.031,0.052,0.358,0.07,0.759,0.189,0.072,0.618,1.383,9/26/2023,0.13962261568820108,0
1089,LPO010,40,2023,10/10/2023 8:00:00 AM,0.161,0.014,0.779,0.302,0.019,0.02,0.041,0.288,0.129,0.15,0.057,0.842,0.896,10/03/2023,0.1400887049758494,0
1090,LPO010,41,2023,10/17/2023 8:00:00 AM,0.265,0.046,0.594,0.23,0.031,0.041,0.173,0.112,0.41,0.157,0.06,0.382,0.994,10/10/2023,0.09798226066856,0
1091,LPO010,42,2023,10/24/2023 8:00:00 AM,0.203,0.019,1.108,0.43,0.027,0.035,0.152,0.082,0.292,0.23,0.088,0.63,1.383,10/17/2023,0.1604851687277044,0
1092,LPO010,43,2023,10/31/2023 8:00:00 AM,0.722,0.056,0.608,0.236,0.07,0.079,0.204,0.214,0.639,0.174,0.066,0.556,1.237,10/24/2023,0.12572371876775928,0
1093,LPO010,44,2023,11/07/2023 8:00:00 AM,0.173,0.014,0.884,0.343,0.025,0.019,0.028,0.115,0.151,0.186,0.071,0.314,1.021,10/31/2023,0.10558954570994702,0
1094,LPO010,45,2023,11/14/2023 8:00:00 AM,0.34,0.05,0.462,0.179,0.036,0.042,0.127,0.237,0.45,0.24,0.092,0.666,0.904,11/07/2023,0.12073152070259144,0
1095,LPO010,46,2023,11/21/2023 8:00:00 AM,0.273,0.095,0.23,0.089,0.032,0.038,0.141,0.052,0.398,0.125,0.048,0.327,0.624,11/14/2023,0.06165023605378364,0
1096,LPO010,47,2023,11/28/2023 8:00:00 AM,0.272,0.096,0.227,0.088,0.032,0.038,0.141,0.05,0.398,0.124,0.047,0.323,0.621,11/21/2023,0.0609867654526324,0
1097,LPO010,48,2023,12/05/2023 8:00:00 AM,0.077,0.016,0.824,0.32,0.02,0.019,0.125,0.102,0.438,0.154,0.059,0.319,1.249,11/28/2023,0.1114573183341918,0
1098,LPO010,49,2023,12/12/2023 8:00:00 AM,0.18,0.024,0.678,0.263,0.018,0.022,0.084,0.089,0.304,0.183,0.07,0.264,0.971,12/05/2023,0.09152820476802126,0
1099,LPO010,50,2023,12/19/2023 8:00:00 AM,0.217,0.023,1.188,0.461,0.028,0.025,0.073,0.136,0.58,0.268,0.102,0.313,1.749,12/12/2023,0.15439987305986025,0
1100,LPO010,51,2023,12/26/2023 8:00:00 AM,0.086,0.008,0.806,0.313,0.029,0.017,0.081,0.049,0.328,0.183,0.07,0.259,1.121,12/19/2023,0.10216847139596329,0
1101,LPO010,52,2023,1/02/2024 8:00:00 AM,0.085,0.008,0.804,0.312,0.029,0.017,0.081,0.048,0.326,0.183,0.07,0.258,1.117,12/26/2023,0.10183615669840806,0
1102,LRL117,27,2023,7/11/2023 8:00:00 AM,0.086,0.031,0.49,0.19,0.107,0.015,0.008,0.601,0.061,0.265,0.101,1.669,0.543,7/04/2023,0.19602011300267347,0
1103,LRL117,28,2023,7/18/2023 8:00:00 AM,0.153,0.036,0.465,0.18,0.076,0.016,0.011,0.574,0.089,0.378,0.144,1.67,0.546,7/11/2023,0.20402902820267155,0
1104,LRL117,29,2023,7/25/2023 8:00:00 AM,0.135,0.028,0.462,0.179,0.088,0.013,0.007,0.512,0.049,0.362,0.138,1.541,0.504,7/18/2023,0.18946807912379227,0
1105,LRL117,30,2023,8/01/2023 8:00:00 AM,0.122,0.032,0.371,0.144,0.069,0.015,0.011,0.434,0.056,0.507,0.193,1.361,0.421,7/25/2023,0.17791413845002574,0
1106,LRL117,31,2023,8/08/2023 8:00:00 AM,0.104,0.031,0.367,0.142,0.079,0.016,0.008,0.412,0.056,0.376,0.143,1.187,0.417,8/01/2023,0.1522640067445375,0
1107,LRL117,32,2023,8/15/2023 8:00:00 AM,0.102,0.031,0.352,0.137,0.069,0.019,0.011,0.382,0.068,0.229,0.087,1.189,0.414,8/08/2023,0.1405349629703701,0
1108,LRL117,33,2023,8/22/2023 8:00:00 AM,0.127,0.032,0.388,0.151,0.077,0.019,0.008,0.412,0.064,0.432,0.165,1.247,0.446,8/15/2023,0.16382576540167787,0
1109,LRL117,34,2023,8/29/2023 8:00:00 AM,0.173,0.079,0.209,0.081,0.043,0.019,0.02,0.382,0.14,0.369,0.141,1.113,0.346,8/22/2023,0.13652158085903635,0
1110,LRL117,35,2023,9/05/2023 8:00:00 AM,0.157,0.033,0.342,0.133,0.055,0.017,0.011,0.328,0.059,0.397,0.152,1.11,0.395,8/29/2023,0.1452714239951696,0
1111,LRL117,36,2023,9/12/2023 8:00:00 AM,0.106,0.032,0.344,0.133,0.056,0.013,0.014,0.524,0.056,0.312,0.119,1.648,0.395,9/05/2023,0.18611403222957792,0
1112,LRL117,37,2023,9/19/2023 8:00:00 AM,0.105,0.033,0.249,0.097,0.053,0.013,0.014,0.316,0.141,0.218,0.083,0.808,0.386,9/12/2023,0.10130750476678937,0
1113,LRL117,38,2023,9/26/2023 8:00:00 AM,0.092,0.032,0.208,0.081,0.043,0.013,0.015,0.204,0.134,0.195,0.074,0.566,0.339,9/19/2023,0.07473961524661979,0
1114,LRL117,39,2023,10/03/2023 8:00:00 AM,0.08,0.033,0.295,0.114,0.054,0.025,0.126,0.154,0.212,0.183,0.07,0.539,0.502,9/26/2023,0.08168038984286766,0
1115,LRL117,40,2023,10/10/2023 8:00:00 AM,0.185,0.032,0.202,0.078,0.05,0.026,0.025,0.327,0.265,0.172,0.066,0.853,0.463,10/03/2023,0.10349633083698628,0
1116,LRL117,41,2023,10/17/2023 8:00:00 AM,0.376,0.032,0.179,0.069,0.04,0.04,0.01,0.24,0.411,0.331,0.126,0.628,0.587,10/10/2023,0.1004755852534781,0
1117,LRL117,42,2023,10/24/2023 8:00:00 AM,0.068,0.033,0.247,0.096,0.03,0.01,0.008,0.302,0.074,0.249,0.095,0.772,0.318,10/17/2023,0.09742115438550722,0
1118,LRL117,43,2023,10/31/2023 8:00:00 AM,0.102,0.085,0.133,0.052,0.041,0.025,0.153,0.286,0.42,0.511,0.195,0.858,0.551,10/24/2023,0.13128093228903975,0
1119,LRL117,44,2023,11/07/2023 8:00:00 AM,0.237,0.032,0.694,0.269,0.053,0.027,0.038,0.342,0.189,0.632,0.241,1.005,0.872,10/31/2023,0.18730416307247943,0
1120,LRL117,45,2023,11/14/2023 8:00:00 AM,0.321,0.035,0.477,0.185,0.05,0.044,0.021,0.382,0.666,0.557,0.213,0.889,1.135,11/07/2023,0.17526279690179566,0
1121,LRL117,46,2023,11/21/2023 8:00:00 AM,0.314,0.033,0.258,0.1,0.044,0.038,0.047,0.265,0.706,0.461,0.176,0.567,0.96,11/14/2023,0.12418250946547672,0
1122,LRL117,47,2023,11/28/2023 8:00:00 AM,0.113,0.033,0.356,0.138,0.025,0.014,0.017,0.492,0.815,0.698,0.266,0.89,1.165,11/21/2023,0.183197805786381,0
1123,LRL117,48,2023,12/05/2023 8:00:00 AM,0.153,0.035,0.433,0.168,0.033,0.016,0.028,0.393,0.608,0.602,0.23,0.874,1.034,11/28/2023,0.17139966814263088,0
1124,LRL117,49,2023,12/12/2023 8:00:00 AM,0.085,0.033,0.489,0.19,0.025,0.007,0.018,0.319,0.345,0.56,0.214,0.735,0.826,12/05/2023,0.14881677772909738,0
1125,LRL117,50,2023,12/19/2023 8:00:00 AM,0.209,0.036,0.51,0.198,0.034,0.026,0.044,0.285,0.909,0.919,0.351,0.483,1.411,12/12/2023,0.18050255195578635,0
1126,LRL117,51,2023,12/26/2023 8:00:00 AM,0.151,0.083,0.172,0.067,0.063,0.019,0.12,0.394,0.745,0.587,0.224,0.843,0.914,12/19/2023,0.15308059294042525,0
1127,LRL117,52,2023,1/02/2024 8:00:00 AM,0.032,0.035,0.265,0.103,0.023,0.007,0.015,0.348,0.301,0.458,0.175,0.716,0.562,12/26/2023,0.11985748351668851,0
1128,MAC426,27,2023,7/11/2023 8:00:00 AM,0.16,0.037,0.752,0.292,0.132,0.028,0.016,0.421,0.141,0.327,0.125,1.249,0.881,7/04/2023,0.18785441234354106,0
1129,MAC426,28,2023,7/18/2023 8:00:00 AM,0.303,0.032,1.029,0.399,0.127,0.041,0.069,0.465,0.159,0.316,0.121,1.515,1.171,7/11/2023,0.23290174163682756,0
1130,MAC426,29,2023,7/25/2023 8:00:00 AM,0.323,0.03,0.752,0.292,0.089,0.053,0.026,0.314,0.295,0.382,0.146,0.945,1.035,7/18/2023,0.1720736628495806,0
1131,MAC426,30,2023,8/01/2023 8:00:00 AM,0.345,0.031,0.975,0.378,0.124,0.045,0.057,0.493,0.207,0.561,0.214,1.417,1.166,7/25/2023,0.24091376130825812,0
1132,MAC426,31,2023,8/08/2023 8:00:00 AM,0.209,0.031,0.525,0.204,0.075,0.022,0.018,0.384,0.214,,-,1.1,0.73,8/01/2023,0.18669964734279562,0
1133,MAC426,32,2023,8/15/2023 8:00:00 AM,0.141,0.031,0.76,0.295,0.079,0.018,0.037,0.36,0.147,,-,1.147,0.894,8/08/2023,0.21284502467423452,0
1134,MAC426,33,2023,8/22/2023 8:00:00 AM,0.286,0.031,0.75,0.291,0.09,0.037,0.014,0.274,0.199,,-,0.89,0.937,8/15/2023,0.18469613151669137,0
1135,MAC426,34,2023,8/29/2023 8:00:00 AM,0.404,0.031,0.957,0.371,0.11,0.048,0.024,0.645,0.181,,-,2.238,1.123,8/22/2023,0.36337217484241996,1
1136,MAC426,35,2023,9/05/2023 8:00:00 AM,0.247,0.03,0.667,0.259,0.062,0.035,0.037,0.385,0.19,,-,1.012,0.846,8/29/2023,0.189809138434899,0
1137,MAC426,36,2023,9/12/2023 8:00:00 AM,0.319,0.03,0.637,0.247,0.079,0.042,0.068,0.516,0.304,,-,1.677,0.931,9/05/2023,0.2713340320960449,0
1138,MAC426,37,2023,9/19/2023 8:00:00 AM,0.278,0.032,0.507,0.197,0.063,0.038,0.016,0.425,0.219,,-,1.123,0.718,9/12/2023,0.1878091824217405,0
1139,MAC426,38,2023,9/26/2023 8:00:00 AM,0.248,0.031,0.544,0.211,0.058,0.028,0.014,0.331,0.156,,-,0.876,0.692,9/19/2023,0.15902238380356873,0
1140,MAC426,39,2023,10/03/2023 8:00:00 AM,0.19,0.03,0.556,0.216,0.07,0.02,0.011,0.368,0.126,,-,1.006,0.674,9/26/2023,0.17377023196559271,0
1141,MAC426,40,2023,10/10/2023 8:00:00 AM,0.557,0.032,0.541,0.21,0.089,0.058,0.026,0.321,0.306,,-,0.795,0.839,10/03/2023,0.15797442895466116,0
1142,MAC426,41,2023,10/17/2023 8:00:00 AM,0.491,0.031,0.358,0.139,0.066,0.038,0.02,0.329,0.491,,-,0.73,0.844,10/10/2023,0.1420455520046565,0
1143,MAC426,42,2023,10/24/2023 8:00:00 AM,0.489,0.033,0.668,0.259,0.083,0.055,0.021,0.369,0.369,,-,0.975,1.027,10/17/2023,0.19603442755404324,0
1144,MAC426,43,2023,10/31/2023 8:00:00 AM,0.28,0.253,0.289,0.112,0.08,0.081,0.478,0.23,0.865,,-,0.927,1.149,10/24/2023,0.1797995816681904,0
1145,MAC426,44,2023,11/07/2023 8:00:00 AM,0.56,0.038,1.236,0.48,0.081,0.063,0.128,0.472,0.76,,-,1.152,1.976,10/31/2023,0.2989774603230821,0
1146,MAC426,45,2023,11/14/2023 8:00:00 AM,0.59,0.034,0.752,0.292,0.06,0.082,0.128,0.423,0.766,,-,0.978,1.506,11/07/2023,0.22836106472364434,0
1147,MAC426,46,2023,11/21/2023 8:00:00 AM,0.379,0.121,0.766,0.297,0.056,0.064,0.235,0.234,0.823,,-,0.715,1.577,11/14/2023,0.2023076854928685,0
1148,MAC426,47,2023,11/28/2023 8:00:00 AM,0.203,0.037,0.631,0.245,0.05,0.027,0.028,0.982,1.802,,-,1.401,2.423,11/21/2023,0.32587660697424325,0
1149,MAC426,48,2023,12/05/2023 8:00:00 AM,0.351,0.034,0.835,0.324,0.063,0.025,0.03,0.451,1.057,,-,1.165,1.878,11/28/2023,0.2759698042396587,0
1150,MAC426,49,2023,12/12/2023 8:00:00 AM,0.221,0.035,0.879,0.341,0.048,0.022,0.043,0.418,0.701,,-,0.897,1.566,12/05/2023,0.2283286875227765,0
1151,MAC426,50,2023,12/19/2023 8:00:00 AM,0.268,0.034,0.805,0.312,0.045,0.031,0.047,0.325,0.542,,-,0.68,1.334,12/12/2023,0.1858553283163408,0
1152,MAC426,51,2023,12/26/2023 8:00:00 AM,0.207,0.07,0.88,0.341,0.082,0.038,0.165,0.344,1.177,,-,0.569,2.043,12/19/2023,0.21777932413933732,0
1153,MAC426,52,2023,1/02/2024 8:00:00 AM,0.074,0.031,0.267,0.104,0.038,0.009,0.015,0.748,1.296,,-,1.014,1.559,12/26/2023,0.21289253641566544,0
1154,MCK131,27,2023,7/11/2023 8:00:00 AM,0.165,0.032,0.964,0.374,0.132,0.035,0.011,0.483,0.189,0.349,0.133,1.207,1.137,7/04/2023,0.20455736421670714,0
1155,MCK131,28,2023,7/18/2023 8:00:00 AM,0.278,0.032,0.896,0.348,0.108,0.04,0.04,0.546,0.283,0.294,0.112,1.261,1.164,7/11/2023,0.20388864013779484,0
1156,MCK131,29,2023,7/25/2023 8:00:00 AM,0.257,0.034,0.669,0.26,0.081,0.047,0.024,0.382,0.381,0.36,0.137,0.875,1.039,7/18/2023,0.16149811542734732,0
1157,MCK131,30,2023,8/01/2023 8:00:00 AM,0.344,0.032,0.977,0.379,0.098,0.045,0.055,0.517,0.236,0.466,0.178,1.492,1.197,7/25/2023,0.24166483699313138,0
1158,MCK131,31,2023,8/08/2023 8:00:00 AM,0.166,0.032,0.569,0.221,0.071,0.023,0.011,0.453,0.202,0.281,0.107,1.044,0.761,8/01/2023,0.1546354958796432,0
1159,MCK131,32,2023,8/15/2023 8:00:00 AM,0.131,0.032,0.579,0.225,0.074,0.019,0.028,0.458,0.206,0.233,0.089,1.224,0.776,8/08/2023,0.16775284012178354,0
1160,MCK131,33,2023,8/22/2023 8:00:00 AM,0.245,0.033,0.629,0.244,0.085,0.03,0.009,0.395,0.268,0.265,0.101,0.834,0.887,8/15/2023,0.14253090227074078,0
1161,MCK131,34,2023,8/29/2023 8:00:00 AM,0.421,0.032,0.92,0.357,0.115,0.055,0.026,0.737,0.391,0.446,0.17,2.2,1.296,8/22/2023,0.3047413213950995,0
1162,MCK131,35,2023,9/05/2023 8:00:00 AM,0.236,0.032,0.812,0.315,0.064,0.036,0.014,0.422,0.204,0.315,0.12,1.052,1.003,8/29/2023,0.17706817164487615,0
1163,MCK131,36,2023,9/12/2023 8:00:00 AM,0.272,0.033,0.877,0.34,0.075,0.049,0.119,0.436,0.157,0.324,0.124,1.734,1.019,9/05/2023,0.2407827510372189,0
1164,MCK131,37,2023,9/19/2023 8:00:00 AM,0.296,0.033,0.82,0.318,0.06,0.043,0.015,0.447,0.319,0.546,0.208,1.1,1.126,9/12/2023,0.2046452313145258,0
1165,MCK131,38,2023,9/26/2023 8:00:00 AM,0.273,0.033,0.59,0.229,0.052,0.033,0.017,0.397,0.274,0.369,0.141,0.94,0.855,9/19/2023,0.1570260730949097,0
1166,MCK131,39,2023,10/03/2023 8:00:00 AM,0.221,0.033,0.742,0.288,0.057,0.022,0.008,0.445,0.235,0.293,0.112,1.149,0.964,9/26/2023,0.17979088356623946,0
1167,MCK131,40,2023,10/10/2023 8:00:00 AM,0.56,0.033,0.467,0.181,0.081,0.065,0.024,0.325,0.374,0.366,0.14,0.702,0.834,10/03/2023,0.1306068150758847,0
1168,MCK131,41,2023,10/17/2023 8:00:00 AM,0.589,0.033,0.423,0.164,0.072,0.05,0.022,0.332,0.635,0.373,0.142,0.773,1.051,10/10/2023,0.1453805500905489,0
1169,MCK131,42,2023,10/24/2023 8:00:00 AM,0.333,0.038,0.584,0.227,0.069,0.041,0.019,0.327,0.34,0.392,0.15,0.783,0.914,10/17/2023,0.14739911380046036,0
1170,MCK131,43,2023,10/31/2023 8:00:00 AM,0.208,0.473,0.247,0.096,0.066,0.077,0.502,0.326,0.982,0.251,0.096,0.86,1.226,10/24/2023,0.1451119551288768,0
1171,MCK131,44,2023,11/07/2023 8:00:00 AM,0.459,0.033,1.377,0.534,0.089,0.055,0.086,0.45,0.613,0.735,0.281,1.036,1.968,10/31/2023,0.2700111145225529,0
1172,MCK131,45,2023,11/14/2023 8:00:00 AM,0.533,0.034,0.983,0.381,0.076,0.096,0.156,0.538,1.168,0.673,0.257,1.115,2.136,11/07/2023,0.2656700945442777,0
1173,MCK131,46,2023,11/21/2023 8:00:00 AM,0.357,0.085,0.85,0.33,0.052,0.048,0.137,0.201,0.688,0.553,0.211,0.564,1.524,11/14/2023,0.17655454616150548,0
1174,MCK131,47,2023,11/28/2023 8:00:00 AM,0.178,0.034,0.475,0.184,0.051,0.024,0.019,1.034,1.958,0.47,0.179,1.393,2.425,11/21/2023,0.2694064480284897,0
1175,MCK131,48,2023,12/05/2023 8:00:00 AM,0.287,0.034,0.624,0.242,0.056,0.026,0.028,0.635,1.358,0.362,0.138,1.036,1.972,11/28/2023,0.21510910326710836,0
1176,MCK131,49,2023,12/12/2023 8:00:00 AM,0.157,0.034,0.864,0.335,0.041,0.017,0.034,0.423,0.647,0.407,0.155,0.855,1.497,12/05/2023,0.19027339369241608,0
1177,MCK131,50,2023,12/19/2023 8:00:00 AM,0.257,0.032,1.17,0.454,0.05,0.026,0.038,0.234,0.513,0.529,0.202,0.513,1.664,12/12/2023,0.18763105132087657,0
1178,MCK131,51,2023,12/26/2023 8:00:00 AM,0.168,0.085,1.101,0.427,0.068,0.035,0.157,0.263,0.795,0.405,0.155,0.535,1.879,12/19/2023,0.18702558671154867,0
1179,MCK131,52,2023,1/02/2024 8:00:00 AM,-,-,,-,-,-,-,-,,,-,,-,12/26/2023,,2
1180,MCK231,27,2023,7/11/2023 8:00:00 AM,0.179,0.032,0.961,0.373,0.136,0.036,0.011,0.488,0.209,0.324,0.124,1.2,1.155,7/04/2023,0.20266890051097824,0
1181,MCK231,28,2023,7/18/2023 8:00:00 AM,0.274,0.032,0.889,0.345,0.109,0.041,0.039,0.541,0.304,0.29,0.111,1.251,1.179,7/11/2023,0.2030746885225668,0
1182,MCK231,29,2023,7/25/2023 8:00:00 AM,0.263,0.034,0.675,0.262,0.081,0.05,0.024,0.386,0.396,0.345,0.132,0.875,1.06,7/18/2023,0.1614770757090398,0
1183,MCK231,30,2023,8/01/2023 8:00:00 AM,0.371,0.033,0.956,0.371,0.102,0.05,0.058,0.51,0.27,0.478,0.182,1.503,1.21,7/25/2023,0.24339623162087787,0
1184,MCK231,31,2023,8/08/2023 8:00:00 AM,0.171,0.032,0.627,0.243,0.072,0.024,0.011,0.479,0.197,0.34,0.13,1.048,0.815,8/01/2023,0.1638298574141464,0
1185,MCK231,32,2023,8/15/2023 8:00:00 AM,0.139,0.032,0.634,0.246,0.076,0.02,0.027,0.456,0.221,0.26,0.099,1.242,0.845,8/08/2023,0.1763700408421005,0
1186,MCK231,33,2023,8/22/2023 8:00:00 AM,0.264,0.033,0.661,0.256,0.089,0.033,0.01,0.41,0.262,0.273,0.104,0.843,0.912,8/15/2023,0.14617923341587202,0
1187,MCK231,34,2023,8/29/2023 8:00:00 AM,0.423,0.032,0.903,0.35,0.116,0.055,0.027,0.735,0.406,0.461,0.176,2.212,1.295,8/22/2023,0.3062710237160784,0
1188,MCK231,35,2023,9/05/2023 8:00:00 AM,0.254,0.032,0.872,0.338,0.06,0.034,0.012,0.43,0.209,0.351,0.134,1.029,1.067,8/29/2023,0.18272132222241824,0
1189,MCK231,36,2023,9/12/2023 8:00:00 AM,0.291,0.033,0.894,0.347,0.077,0.051,0.117,0.448,0.205,0.323,0.123,1.723,1.085,9/05/2023,0.24317421063126757,0
1190,MCK231,37,2023,9/19/2023 8:00:00 AM,0.319,0.033,0.777,0.301,0.069,0.046,0.018,0.459,0.384,0.565,0.216,1.123,1.149,9/12/2023,0.20760330637664998,0
1191,MCK231,38,2023,9/26/2023 8:00:00 AM,0.271,0.034,0.557,0.216,0.052,0.032,0.017,0.411,0.241,0.37,0.141,0.945,0.789,9/19/2023,0.15351072401453547,0
1192,MCK231,39,2023,10/03/2023 8:00:00 AM,0.218,0.033,0.691,0.268,0.06,0.02,0.009,0.446,0.215,0.289,0.11,1.14,0.895,9/26/2023,0.17382071836314955,0
1193,MCK231,40,2023,10/10/2023 8:00:00 AM,0.654,0.034,0.473,0.184,0.09,0.075,0.025,0.345,0.439,0.395,0.151,0.713,0.905,10/03/2023,0.13711391423846372,0
1194,MCK231,41,2023,10/17/2023 8:00:00 AM,0.619,0.034,0.442,0.172,0.072,0.05,0.022,0.335,0.654,0.391,0.149,0.771,1.088,10/10/2023,0.14890418238748768,0
1195,MCK231,42,2023,10/24/2023 8:00:00 AM,0.335,0.038,0.577,0.224,0.066,0.044,0.019,0.311,0.346,0.981,0.374,0.762,0.914,10/17/2023,0.19036591967002447,0
1196,MCK231,43,2023,10/31/2023 8:00:00 AM,0.203,0.485,0.248,0.096,0.069,0.079,0.526,0.316,1.031,0.257,0.098,0.876,1.275,10/24/2023,0.1492047937894206,0
1197,MCK231,44,2023,11/07/2023 8:00:00 AM,0.485,0.033,1.344,0.521,0.094,0.059,0.087,0.449,0.664,0.769,0.293,1.046,1.987,10/31/2023,0.2731440228629482,0
1198,MCK231,45,2023,11/14/2023 8:00:00 AM,0.539,0.035,0.935,0.363,0.077,0.091,0.156,0.518,1.184,0.68,0.26,1.12,2.104,11/07/2023,0.263586599048326,0
1199,MCK231,46,2023,11/21/2023 8:00:00 AM,0.294,0.082,0.88,0.341,0.044,0.042,0.121,0.18,0.601,0.552,0.211,0.516,1.467,11/14/2023,0.17079284466058792,0
1200,MCK231,47,2023,11/28/2023 8:00:00 AM,0.19,0.035,0.539,0.209,0.05,0.024,0.018,1.031,1.977,0.538,0.205,1.402,2.507,11/21/2023,0.281251733259368,0
1201,MCK231,48,2023,12/05/2023 8:00:00 AM,0.321,0.034,0.64,0.248,0.06,0.031,0.033,0.613,1.451,0.551,0.21,1.064,2.081,11/28/2023,0.23737343917039438,0
1202,MCK231,49,2023,12/12/2023 8:00:00 AM,0.158,0.034,0.896,0.348,0.04,0.016,0.028,0.453,0.699,0.472,0.18,0.866,1.58,12/05/2023,0.201004204685034,0
